Player Name,Matchup,Market,Odds,Trend Context,Linemate Percentage
T. McBride,VS NYJ,Over 48.5 Rec Yds,-114,Hit in 4 of his last 5 games,80%
J. Ruckert,@ ARI,Over 1.5 Receptions,+180,Hit in 4 of his last 5 games,80%
B. Allen,@ ARI,Under 17.5 Rush Yds,-115,Hit in 4 of his last 5 games,80%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
J. Hurts,@ DAL,Under 46.5 1Q Pass Yds,-114,Hit in 8 of his last 10 games,80%
A. Brown,@ DAL,Over 70.5 Rec Yds,-114,Hit in 4 of his last 5 games,80%
A. Brown,@ DAL,Over 69.5 Rush + Rec Yds,-115,Hit in 4 of his last 5 games,80%
D. Goedert,@ DAL,Over 30.5 Rec Yds,-114,Hit in 4 of his last 5 games,80%
B. Allen,@ ARI,Over 0.5 Receptions,-175,Hit in 4 of his last 5 away games,80%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
J. Mixon,VS DET,Over 0.5 Anytime TD,-195,Hit in 4 of his last 5 home games,80%
D. Montgomery,@ HOU,Over 71.5 Rush + Rec Yds,-115,Hit in 4 of his last 5 away games,80%
D. Montgomery,@ HOU,Under 12.5 Rush Att,+112,Hit in 4 of his last 5 games,80%
T. Patrick,@ HOU,Over 1.5 Receptions,-155,Hit in 4 of his last 5 games,80%
J. Karty,VS MIA,Under 2.5 XPM,-135,Hit in 4 of his last 5 games,80%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
P. Nacua,VS MIA,Over 12.5 1Q Rec Yds,-118,Hit in 8 of his last 10 games,80%
C. Kupp,VS MIA,Under 12.5 1Q Rec Yds,-114,Hit in 12 of his last 15 games,80%
D. Achane,@ LA,Under 22.5 1Q Rush + Rec Yds,-114,Hit in 4 of his last 5 games,80%
D. Achane,@ LA,Under 6.5 1Q Rec Yds,-114,Hit in 4 of his last 5 games,80%
S. Darnold,@ JAX,Under 262.5 Pass + Rush Yds,-105,Hit in 15 of his last 19 games,79%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
C. Austin,@ WAS,Under 20.5 Rec Yds,-115,Hit in 15 of his last 19 games,79%
D. Carr,VS ATL,Over 199.5 Pass Yds,-113,Hit in 11 of his last 14 home games,79%
J. Warren,@ WAS,Over 42.5 Rush + Rec Yds,-110,Hit in 11 of his last 14 away games,79%
D. Montgomery,@ HOU,Over 0.5 Anytime TD,-130,Hit in 11 of his last 14 games,79%
C. Stroud,VS DET,Under 3.5 Rush Att,-175,Hit in 11 of his last 14 games,79%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
P. Nacua,VS MIA,Under 5.5 Receptions,-113,Hit in 11 of his last 14 games,79%
B. Grupe,VS ATL,Over 1.5 XPM,-185,Hit in 7 of his last 9 home games,78%
K. Cousins,@ NO,Under 242.5 Pass + Rush Yds,-115,Hit in 7 of his last 9 games,78%
J. Herbert,VS TEN,Over 19.5 Pass Compl,-118,Hit in 14 of his last 18 home games,78%
J. Dotson,@ DAL,Over 10.5 Rush + Rec Yds,-115,Hit in 14 of his last 18 away games,78%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
J. Dotson,@ DAL,Over 8.5 Rec Yds,-120,Hit in 14 of his last 18 away games,78%
T. McBride,VS NYJ,Over 8.5 1Q Rec Yds,-120,Hit in 14 of his last 18 games,78%
S. Barkley,@ DAL,Under 19.5 1Q Rush Yds,-115,Hit in 10 of his last 13 games,77%
S. Barkley,@ DAL,Under 23.5 1Q Rush + Rec Yds,-113,Hit in 10 of his last 13 games,77%
D. Jones,@ CAR,Over 1.5 Pass TD,+165,Hit in 3 of his last 4 away games,75%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
D. Jones,@ CAR,Under 3.5 1Q Rush Yds,-122,Hit in 3 of his last 4 games,75%
B. Young,VS NYG,Under 17.5 Pass Compl,-108,Hit in 3 of his last 4 games,75%
D. Moore,VS NYG,Over 0.5 1Q Rec Yds,+140,Hit in 3 of his last 4 games,75%
J. Sanders,VS NYG,Over 28.5 Rec Yds,-113,Hit in 3 of his last 4 games,75%
T. Johnson,@ CAR,Under 0.5 1Q Rec Yds,-142,Hit in 6 of his last 8 games,75%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
C. Hubbard,VS NYG,Under 19.5 1Q Rush + Rec Yds,-120,Hit in 3 of his last 4 games,75%
R. Johnson,VS NE,Over 0.5 Anytime TD,+290,Hit in 3 of his last 4 home games,75%
D. Maye,@ CHI,Over 0.5 Pass TD,-220,Hit in 3 of his last 4 games,75%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
J. Jefferson,@ JAX,Over 0.5 Anytime TD,+100,Hit in 3 of his last 4 away games,75%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
Y. Koo,@ NO,Under 1.5 FGM,+125,Hit in 3 of his last 4 games vs NO,75%
K. Cousins,@ NO,Over 1.5 Pass TD,-122,Hit in 3 of his last 4 away games,75%
J. Taylor,VS BUF,Over 18.5 Rush Att,-102,Hit in 3 of his last 4 games,75%
J. Cook,@ IND,Over 0.5 Anytime TD,-105,Hit in 3 of his last 4 games,75%
C. Little,VS MIN,Under 1.5 FGM,-145,Hit in 3 of his last 4 games,75%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
B. Mayfield,VS SF,Over 0.5 Int,-140,Hit in 3 of his last 4 games,75%
J. Allen,@ IND,Under 243.5 Pass Yds,-113,Hit in 12 of his last 16 games,75%
C. Williams,VS NE,Over 18.5 Pass Compl,-110,Hit in 3 of his last 4 games,75%
C. Williams,VS NE,Over 20.5 Rush Yds,-113,Hit in 3 of his last 4 games,75%
D. Samuel,@ TB,Over 0.5 Anytime TD,+140,Hit in 6 of his last 8 away games,75%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
T. McLaurin,VS PIT,Over 4.5 Receptions,-120,Hit in 3 of his last 4 games,75%
G. Pickens,@ WAS,Under 4.5 Receptions,-120,Hit in 3 of his last 4 games,75%
B. Mayfield,VS SF,Over 34.5 Pass Att,-120,Hit in 3 of his last 4 games,75%
X. Worthy,VS DEN,Under 31.5 Rec Yds,-113,Hit in 3 of his last 4 games,75%
N. Gray,VS DEN,Over 1.5 Receptions,-165,Hit in 3 of his last 4 home games,75%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
B. Mayfield,VS SF,Over 23.5 Pass Compl,-110,Hit in 3 of his last 4 games,75%
D. Maye,@ CHI,Over 18.5 Pass Compl,-110,Hit in 3 of his last 4 games,75%
D. Maye,@ CHI,Over 233.5 Pass + Rush Yds,-114,Hit in 3 of his last 4 games,75%
J. Moody,@ TB,Over 2.5 XPM,-185,Hit in 6 of his last 8 away games,75%
K. Hunt,VS DEN,Over 71.5 Rush Yds,-113,Hit in 3 of his last 4 games,75%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
C. Sutton,@ KC,Under 4.5 Receptions,-138,Hit in 12 of his last 16 games,75%
N. Harris,@ WAS,Over 64.5 Rush Yds,-130,Hit in 3 of his last 4 away games,75%
B. Mayfield,VS SF,Over 245.5 Pass Yds,-113,Hit in 3 of his last 4 games,75%
C. Otton,VS SF,Under 58.5 Rec Yds,-113,Hit in 15 of his last 20 games,75%
P. Mahomes,VS DEN,Over 51.5 1Q Pass Yds,-113,Hit in 3 of his last 4 games vs DEN,75%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
J. Allen,@ IND,Over 2.5 1Q Rush Yds,-118,Hit in 6 of his last 8 away games,75%
J. Daniels,VS PIT,Over 220.5 Pass Yds,-113,Hit in 6 of his last 8 games,75%
J. Daniels,VS PIT,Over 220.5 Pass Yds,-113,Hit in 3 of his last 4 home games,75%
C. Williams,VS NE,Over 211.5 Pass Yds,-113,Hit in 3 of his last 4 games,75%
C. Williams,VS NE,Under 1.5 1Q Rush Yds,-108,Hit in 6 of his last 8 games,75%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
R. Odunze,VS NE,Under 4.5 1Q Rec Yds,-111,Hit in 6 of his last 8 games,75%
D. Maye,@ CHI,Over 198.5 Pass Yds,-113,Hit in 3 of his last 4 games,75%
R. Davis,@ IND,Over 20.5 Rush Yds,-110,Hit in 3 of his last 4 games,75%
D. Maye,@ CHI,Over 29.5 Pass Att,-125,Hit in 3 of his last 4 games,75%
B. Mayfield,VS SF,Over 261.5 Pass + Rush Yds,-115,Hit in 3 of his last 4 games,75%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
K. Cousins,@ NO,Under 240.5 Pass Yds,-113,Hit in 3 of his last 4 games,75%
T. Allgeier,@ NO,Over 37.5 Rush Yds,-115,Hit in 3 of his last 4 games vs NO,75%
B. Nix,@ KC,Over 25.5 Rush Yds,-115,Hit in 3 of his last 4 games,75%
A. Pierce,VS BUF,Under 34.5 Rec Yds,-110,Hit in 3 of his last 4 games,75%
A. Pierce,VS BUF,Under 2.5 Receptions,+125,Hit in 3 of his last 4 games,75%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
J. Downs,VS BUF,Under 65.5 Rec Yds,-110,Hit in 12 of his last 16 games,75%
B. Irving,VS SF,Over 14.5 Rec Yds,-115,Hit in 3 of his last 4 games,75%
B. Purdy,@ TB,Under 282.5 Pass + Rush Yds,-115,Hit in 3 of his last 4 games,75%
C. McCaffrey,@ TB,Over 27.5 Rec Yds,-110,Hit in 3 of his last 4 away games,75%
J. Johnson,VS ATL,Over 2.5 Receptions,-160,Hit in 3 of his last 4 games vs ATL,75%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
F. Moreau,VS ATL,Over 15.5 Rec Yds,-120,Hit in 3 of his last 4 games,75%
D. Carr,VS ATL,Over 37.5 1Q Pass Yds,-113,Hit in 3 of his last 4 home games,75%
C. Sutton,@ KC,Over 48.5 Rec Yds,-113,Hit in 3 of his last 4 away games,75%
L. Humphrey,@ KC,Under 19.5 Rec Yds,-113,Hit in 15 of his last 20 games,75%
A. Pierce,VS BUF,Under 35.5 Rush + Rec Yds,-120,Hit in 3 of his last 4 games,75%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
J. Daniels,VS PIT,Under 44.5 1Q Pass Yds,-111,Hit in 3 of his last 4 games,75%
Z. Ertz,VS PIT,Over 30.5 Rec Yds,-115,Hit in 3 of his last 4 games,75%
C. Boswell,@ WAS,Over 1.5 FGM,-115,Hit in 3 of his last 4 away games,75%
M. Jones,VS MIN,Over 200.5 Pass Yds,-113,Hit in 6 of his last 8 home games,75%
R. Stevenson,@ CHI,Over 12.5 1Q Rush Yds,-115,Hit in 3 of his last 4 games,75%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
C. Dicker,VS TEN,Over 1.5 FGM,-175,Hit in 3 of his last 4 games,75%
N. Folk,@ LAC,Over 1.5 XPM,+140,Hit in 3 of his last 4 away games,75%
J. Dobbins,VS TEN,Over 0.5 Anytime TD,-105,Hit in 3 of his last 4 home games,75%
J. Palmer,VS TEN,Over 2.5 Receptions,+108,Hit in 12 of his last 16 home games,75%
C. Ridley,@ LAC,Under 4.5 Receptions,-128,Hit in 6 of his last 8 games,75%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
W. Dissly,VS TEN,Over 2.5 Receptions,-156,Hit in 3 of his last 4 games,75%
J. Herbert,VS TEN,Over 19.5 Pass Compl,-118,Hit in 3 of his last 4 games,75%
J. Herbert,VS TEN,Over 30.5 Pass Att,-128,Hit in 3 of his last 4 games,75%
C. Okonkwo,@ LAC,Over 2.5 Receptions,-120,Hit in 3 of his last 4 games,75%
J. Dobbins,VS TEN,Under 15.5 Rec Yds,-120,Hit in 12 of his last 16 games,75%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
J. Conner,VS NYJ,Under 2.5 Receptions,-175,Hit in 6 of his last 8 games,75%
M. Wilson,VS NYJ,Under 2.5 Receptions,-120,Hit in 3 of his last 4 games,75%
A. Rodgers,@ ARI,Over 1.5 Pass TD,-114,Hit in 3 of his last 4 away games,75%
R. Dowdle,VS PHI,Over 0.5 Anytime TD,+130,Hit in 3 of his last 4 games,75%
D. Smith,@ DAL,Over 0.5 Anytime TD,+230,Hit in 3 of his last 4 games vs DAL,75%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
D. Adams,@ ARI,Under 5.5 Receptions,+120,Hit in 3 of his last 4 games,75%
D. Adams,@ ARI,Under 68.5 Rec Yds,-114,Hit in 3 of his last 4 games,75%
M. Wilson,VS NYJ,Under 28.5 Rec Yds,-114,Hit in 3 of his last 4 games,75%
M. Wilson,VS NYJ,Under 27.5 Rush + Rec Yds,-115,Hit in 3 of his last 4 games,75%
J. Ruckert,@ ARI,Over 1.5 Receptions,+180,Hit in 3 of his last 4 away games,75%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
D. Adams,@ ARI,Under 68.5 Rush + Rec Yds,-115,Hit in 3 of his last 4 games,75%
J. Ruckert,@ ARI,Over 6.5 Rec Yds,-115,Hit in 3 of his last 4 away games,75%
J. Hurts,@ DAL,Over 17.5 Pass Compl,-102,Hit in 15 of his last 20 away games,75%
T. Conklin,@ ARI,Under 27.5 Rec Yds,-115,Hit in 3 of his last 4 games,75%
R. Dowdle,VS PHI,Under 59.5 Rush + Rec Yds,-114,Hit in 15 of his last 20 games,75%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
J. Tolbert,VS PHI,Over 27.5 Rec Yds,-114,Hit in 3 of his last 4 games,75%
D. Smith,@ DAL,Over 51.5 Rec Yds,-114,Hit in 6 of his last 8 away games,75%
D. Smith,@ DAL,Over 4.5 Receptions,+108,Hit in 3 of his last 4 games vs DAL,75%
D. Smith,@ DAL,Over 55.5 Rush + Rec Yds,-115,Hit in 6 of his last 8 away games,75%
S. Barkley,@ DAL,Under 14.5 Rec Yds,-114,Hit in 3 of his last 4 games,75%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
S. Barkley,@ DAL,Over 2.5 Receptions,+106,Hit in 3 of his last 4 games vs DAL,75%
S. Barkley,@ DAL,Under 19.5 1Q Rush Yds,-115,Hit in 3 of his last 4 games vs DAL,75%
S. Barkley,@ DAL,Under 23.5 1Q Rush + Rec Yds,-113,Hit in 3 of his last 4 games vs DAL,75%
A. Brown,@ DAL,Over 13.5 1Q Rec Yds,-110,Hit in 3 of his last 4 games vs DAL,75%
J. Dotson,@ DAL,Over 10.5 Rush + Rec Yds,-115,Hit in 3 of his last 4 games,75%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
J. Dotson,@ DAL,Over 8.5 Rec Yds,-120,Hit in 3 of his last 4 games,75%
K. Gainwell,@ DAL,Over 13.5 Rush Yds,-115,Hit in 3 of his last 4 games,75%
G. Calcaterra,@ DAL,Over 8.5 Rec Yds,-120,Hit in 3 of his last 4 away games,75%
B. Allen,@ ARI,Under 4.5 Rush Att,+110,Hit in 3 of his last 4 games,75%
B. Allen,@ ARI,Under 24.5 Rush + Rec Yds,-120,Hit in 3 of his last 4 games,75%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
S. LaPorta,@ HOU,Under 3.5 Receptions,-132,Hit in 3 of his last 4 games,75%
J. Goff,@ HOU,Over 1.5 Pass TD,-102,Hit in 3 of his last 4 away games,75%
J. Gibbs,@ HOU,Over 80.5 Rush + Rec Yds,-114,Hit in 3 of his last 4 games,75%
J. Gibbs,@ HOU,Over 80.5 Rush + Rec Yds,-114,Hit in 3 of his last 4 away games,75%
C. Kupp,VS MIA,Over 0.5 Anytime TD,+130,Hit in 3 of his last 4 home games,75%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
J. Karty,VS MIA,Under 1.5 FGM,+105,Hit in 3 of his last 4 games,75%
K. Williams,VS MIA,Under 0.5 1Q Rec Yds,-178,Hit in 15 of his last 20 games,75%
K. Williams,VS MIA,Under 2.5 Receptions,-115,Hit in 3 of his last 4 games,75%
D. Robinson,VS MIA,Under 0.5 1Q Rec Yds,-130,Hit in 6 of his last 8 games,75%
M. Stafford,VS MIA,Under 51.5 1Q Pass Yds,-114,Hit in 3 of his last 4 games,75%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
J. Waddle,@ LA,Over 5.5 1Q Rec Yds,-114,Hit in 9 of his last 12 away games,75%
J. Waddle,@ LA,Over 3.5 Receptions,-114,Hit in 15 of his last 20 games,75%
D. Achane,@ LA,Over 12.5 1Q Rush Yds,-114,Hit in 3 of his last 4 games,75%
R. Mostert,@ LA,Over 49.5 Rush + Rec Yds,-114,Hit in 3 of his last 4 games,75%
J. Smith,@ LA,Over 35.5 Rec Yds,-114,Hit in 3 of his last 4 games,75%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
T. Tagovailoa,@ LA,Over 52.5 1Q Pass Yds,-114,Hit in 3 of his last 4 games,75%
J. Smith,@ LA,Over 3.5 1Q Rec Yds,-118,Hit in 3 of his last 4 games,75%
T. Bass,@ IND,Over 2.5 XPM,-105,Hit in 11 of his last 15 games,73%
K. Allen,VS NE,Over 40.5 Rec Yds,-113,Hit in 11 of his last 15 home games,73%
K. Allen,VS NE,Over 4.5 Receptions,+126,Hit in 11 of his last 15 home games,73%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
D. Swift,VS NE,Under 16.5 1Q Rush Yds,-113,Hit in 11 of his last 15 games,73%
J. Hurts,@ DAL,Under 1.5 Pass TD,-196,Hit in 11 of his last 15 games,73%
C. Kupp,VS MIA,Under 65.5 Rush + Rec Yds,-110,Hit in 11 of his last 15 games,73%
R. Mostert,@ LA,Under 1.5 Receptions,-165,Hit in 11 of his last 15 games,73%
C. Kupp,VS MIA,Under 65.5 Rec Yds,-114,Hit in 11 of his last 15 games,73%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
D. Carr,VS ATL,Over 1.5 Pass TD,+188,Hit in 8 of his last 11 games,73%
C. Lamb,VS PHI,Over 0.5 Anytime TD,+220,Hit in 8 of his last 11 home games,73%
J. Ferguson,VS PHI,Over 5.5 1Q Rec Yds,-120,Hit in 8 of his last 11 games,73%
D. Montgomery,@ HOU,Over 10.5 Rec Yds,-110,Hit in 8 of his last 11 games,73%
A. Hooper,@ CHI,Over 1.5 Receptions,+110,Hit in 13 of his last 18 away games,72%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
C. Kmet,VS NE,Over 0.5 1Q Rec Yds,+114,Hit in 13 of his last 18 games,72%
D. Carr,VS ATL,Over 199.5 Pass Yds,-113,Hit in 13 of his last 18 games,72%
D. Carr,VS ATL,Over 197.5 Pass + Rush Yds,-115,Hit in 13 of his last 18 games,72%
J. Herbert,VS TEN,Over 241.5 Pass + Rush Yds,-115,Hit in 13 of his last 18 home games,72%
C. Hubbard,VS NYG,Over 0.5 Anytime TD,+115,Hit in 5 of his last 7 games,71%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
C. Hubbard,VS NYG,Over 65.5 Rush Yds,-113,Hit in 5 of his last 7 games,71%
D. Jones,@ CAR,Over 51.5 1Q Pass + Rush Yds,-113,Hit in 5 of his last 7 games,71%
D. Jones,@ CAR,Over 30.5 Pass Att,-102,Hit in 5 of his last 7 games,71%
D. Jones,@ CAR,Over 198.5 Pass Yds,-113,Hit in 5 of his last 7 games,71%
D. Jones,@ CAR,Over 229.5 Pass + Rush Yds,-114,Hit in 5 of his last 7 games,71%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
H. Butker,VS DEN,Over 1.5 FGM,-160,Hit in 10 of his last 14 games,71%
B. Nix,@ KC,Under 0.5 Int,+115,Hit in 5 of his last 7 games,71%
M. Gay,VS BUF,Over 1.5 XPM,-190,Hit in 5 of his last 7 games,71%
J. Allen,@ IND,Over 0.5 Int,+110,Hit in 10 of his last 14 away games,71%
R. Wilson,@ WAS,Over 3.5 Rush Att,-150,Hit in 10 of his last 14 games,71%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
B. Irving,VS SF,Over 30.5 Rush Yds,-115,Hit in 5 of his last 7 games,71%
B. Purdy,@ TB,Over 52.5 1Q Pass Yds,-115,Hit in 5 of his last 7 games,71%
J. Flacco,VS BUF,Over 44.5 1Q Pass Yds,-113,Hit in 5 of his last 7 games,71%
J. Taylor,VS BUF,Over 21.5 1Q Rush Yds,-111,Hit in 5 of his last 7 home games,71%
W. Lutz,@ KC,Over 1.5 XPM,+105,Hit in 10 of his last 14 away games,71%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
M. Jones,VS MIN,Over 0.5 Int,-155,Hit in 10 of his last 14 games,71%
D. London,@ NO,Over 60.5 Rec Yds,-113,Hit in 5 of his last 7 games,71%
J. Daniels,VS PIT,Over 279.5 Pass + Rush Yds,-115,Hit in 5 of his last 7 games,71%
A. Jones,@ JAX,Over 2.5 Receptions,-138,Hit in 5 of his last 7 games,71%
K. Bourne,@ CHI,Over 18.5 Rec Yds,-113,Hit in 10 of his last 14 games,71%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
K. Bourne,@ CHI,Over 22.5 Rush + Rec Yds,-115,Hit in 10 of his last 14 games,71%
J. Palmer,VS TEN,Under 0.5 1Q Rec Yds,-136,Hit in 5 of his last 7 games,71%
Q. Johnston,VS TEN,Over 5.5 1Q Rec Yds,-106,Hit in 5 of his last 7 games,71%
A. Rodgers,@ ARI,Over 32.5 Pass Att,-115,Hit in 5 of his last 7 games,71%
B. Hall,@ ARI,Over 0.5 Anytime TD,-160,Hit in 5 of his last 7 away games,71%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
T. Conklin,@ ARI,Over 2.5 Receptions,-150,Hit in 5 of his last 7 games,71%
J. Ferguson,VS PHI,Over 42.5 Rec Yds,-114,Hit in 10 of his last 14 games,71%
C. Lamb,VS PHI,Over 5.5 Receptions,-102,Hit in 5 of his last 7 home games,71%
D. Montgomery,@ HOU,Over 0.5 Anytime TD,-130,Hit in 5 of his last 7 away games,71%
S. LaPorta,@ HOU,Over 32.5 Rec Yds,-114,Hit in 10 of his last 14 away games,71%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
J. Gibbs,@ HOU,Over 11.5 Rush Att,-146,Hit in 5 of his last 7 games,71%
A. St. Brown,@ HOU,Over 70.5 Rush + Rec Yds,-115,Hit in 5 of his last 7 away games,71%
D. Robinson,VS MIA,Over 0.5 Anytime TD,+260,Hit in 5 of his last 7 home games,71%
D. Robinson,VS MIA,Over 29.5 Rec Yds,-114,Hit in 5 of his last 7 home games,71%
T. Hill,@ LA,Under 5.5 Receptions,-122,Hit in 5 of his last 7 games,71%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
M. Stafford,VS MIA,Over 250.5 Pass Yds,-114,Hit in 5 of his last 7 home games,71%
D. Robinson,VS MIA,Under 2.5 Receptions,-102,Hit in 5 of his last 7 games,71%
J. Waddle,@ LA,Under 42.5 Rec Yds,-114,Hit in 5 of his last 7 games,71%
M. Stafford,VS MIA,Under 34.5 Pass Att,+100,Hit in 5 of his last 7 games,71%
T. Hill,@ LA,Under 14.5 1Q Rec Yds,-118,Hit in 5 of his last 7 games,71%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
K. Murray,VS NYJ,Over 28.5 Pass Att,-115,Hit in 12 of his last 17 games,71%
K. Murray,VS NYJ,Over 194.5 Pass Yds,-114,Hit in 12 of his last 17 games,71%
J. Allen,@ IND,Over 24.5 Rush Yds,-113,Hit in 14 of his last 20 away games,70%
K. Allen,VS NE,Over 40.5 Rec Yds,-113,Hit in 14 of his last 20 games,70%
J. Flacco,VS BUF,Over 227.5 Pass Yds,-113,Hit in 7 of his last 10 games,70%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
J. Flacco,VS BUF,Over 33.5 Pass Att,-114,Hit in 7 of his last 10 games,70%
M. Jones,VS MIN,Over 20.5 Pass Compl,-110,Hit in 7 of his last 10 home games,70%
Q. Johnston,VS TEN,Under 39.5 Rec Yds,-113,Hit in 14 of his last 20 games,70%
B. Aubrey,VS PHI,Over 1.5 XPM,-120,Hit in 14 of his last 20 games,70%
R. Dowdle,VS PHI,Under 44.5 Rush Yds,-114,Hit in 14 of his last 20 games,70%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
S. Barkley,@ DAL,Over 2.5 Receptions,+106,Hit in 14 of his last 20 away games,70%
S. LaPorta,@ HOU,Over 32.5 Rec Yds,-114,Hit in 7 of his last 10 games,70%
J. Waddle,@ LA,Over 5.5 1Q Rec Yds,-114,Hit in 14 of his last 20 games,70%
P. Nacua,VS MIA,Over 2.5 Rush Yds,-110,Hit in 7 of his last 10 games,70%
A. Jones,@ JAX,Over 70.5 Rush Yds,-113,Hit in 9 of his last 13 games,69%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
A. Jones,@ JAX,Over 95.5 Rush + Rec Yds,-114,Hit in 9 of his last 13 games,69%
K. Williams,VS MIA,Over 25.5 1Q Rush + Rec Yds,-110,Hit in 9 of his last 13 games,69%
D. Knox,@ IND,Over 1.5 Receptions,+160,Hit in 11 of his last 16 away games,69%
J. Allen,@ IND,Over 2.5 1Q Rush Yds,-118,Hit in 11 of his last 16 games,69%
D. Carr,VS ATL,Over 19.5 Pass Compl,+105,Hit in 11 of his last 16 home games,69%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
J. Palmer,VS TEN,Over 2.5 Receptions,+108,Hit in 11 of his last 16 games,69%
K. Murray,VS NYJ,Over 28.5 Pass Att,-115,Hit in 11 of his last 16 home games,69%
J. Hurts,@ DAL,Over 17.5 Pass Compl,-102,Hit in 11 of his last 16 games,69%
K. Williams,VS MIA,Over 83.5 Rush Yds,-114,Hit in 11 of his last 16 games,69%
J. Slye,@ CHI,Over 1.5 XPM,-106,Hit in 13 of his last 19 away games,68%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
C. Hubbard,VS NYG,Over 0.5 Anytime TD,+115,Hit in 2 of his last 3 home games,67%
M. Nabers,@ CAR,Over 0.5 Anytime TD,+125,Hit in 2 of his last 3 away games,67%
D. Singletary,@ CAR,Over 0.5 Anytime TD,+250,Hit in 2 of his last 3 away games,67%
D. Jones,@ CAR,Under 0.5 Int,-160,Hit in 2 of his last 3 games,67%
D. Jones,@ CAR,Under 25.5 Rush Yds,-113,Hit in 2 of his last 3 games,67%
